utt_id,row_id,index,stageIds,gameId,createdAt,targetNum,repNum,trialNum,text,playerId,target,role,countCorrect,speaker,submitted
320,nAr8S3HXW363Wk6CQ,21,bJQGu2tgcNLeav7we_BZu9sz4ejJjkrJKft,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,9,1,21,the most complicated kneeling,MpfyeqPHi6LGanyZE,/experiment/tangram_B.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
321,nAr8S3HXW363Wk6CQ,21,bJQGu2tgcNLeav7we_BZu9sz4ejJjkrJKft,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,9,1,21,he's looking down,MpfyeqPHi6LGanyZE,/experiment/tangram_B.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
322,nAr8S3HXW363Wk6CQ,21,bJQGu2tgcNLeav7we_BZu9sz4ejJjkrJKft,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,9,1,21,hands to the forhead,MpfyeqPHi6LGanyZE,/experiment/tangram_B.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
323,nAr8S3HXW363Wk6CQ,21,bJQGu2tgcNLeav7we_BZu9sz4ejJjkrJKft,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,9,1,21,who is waiting for a hug?,XDYMpEW48uEDY2AKT,/experiment/tangram_B.png,listener,2,MpfyeqPHi6LGanyZE,TRUE
324,nAr8S3HXW363Wk6CQ,21,bJQGu2tgcNLeav7we_BZu9sz4ejJjkrJKft,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,9,1,21,me...,MpfyeqPHi6LGanyZE,/experiment/tangram_B.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
325,nAr8S3HXW363Wk6CQ,21,bJQGu2tgcNLeav7we_BZu9sz4ejJjkrJKft,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,9,1,21,aw,zsCocJ4gY757WdtRm,/experiment/tangram_B.png,listener,2,MpfyeqPHi6LGanyZE,TRUE
326,nAr8S3HXW363Wk6CQ,21,bJQGu2tgcNLeav7we_BZu9sz4ejJjkrJKft,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,9,1,21,but anyways,MpfyeqPHi6LGanyZE,/experiment/tangram_B.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
327,nAr8S3HXW363Wk6CQ,21,bJQGu2tgcNLeav7we_BZu9sz4ejJjkrJKft,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,9,1,21,a small triangle as feet,MpfyeqPHi6LGanyZE,/experiment/tangram_B.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
328,nAr8S3HXW363Wk6CQ,21,bJQGu2tgcNLeav7we_BZu9sz4ejJjkrJKft,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,9,1,21,facing right,MpfyeqPHi6LGanyZE,/experiment/tangram_B.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
329,nAr8S3HXW363Wk6CQ,21,bJQGu2tgcNLeav7we_BZu9sz4ejJjkrJKft,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,9,1,21,i meant the figure :P,XDYMpEW48uEDY2AKT,/experiment/tangram_B.png,listener,2,MpfyeqPHi6LGanyZE,TRUE
330,nAr8S3HXW363Wk6CQ,21,bJQGu2tgcNLeav7we_BZu9sz4ejJjkrJKft,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,9,1,21,so his arms are wide open?,XDYMpEW48uEDY2AKT,/experiment/tangram_B.png,listener,2,MpfyeqPHi6LGanyZE,TRUE
331,nAr8S3HXW363Wk6CQ,21,bJQGu2tgcNLeav7we_BZu9sz4ejJjkrJKft,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,9,1,21,maybe he is,MpfyeqPHi6LGanyZE,/experiment/tangram_B.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
332,nAr8S3HXW363Wk6CQ,21,bJQGu2tgcNLeav7we_BZu9sz4ejJjkrJKft,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,9,1,21,the hands triangle,MpfyeqPHi6LGanyZE,/experiment/tangram_B.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
333,nAr8S3HXW363Wk6CQ,21,bJQGu2tgcNLeav7we_BZu9sz4ejJjkrJKft,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,9,1,21,is almost separated from the body,MpfyeqPHi6LGanyZE,/experiment/tangram_B.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
334,nAr8S3HXW363Wk6CQ,21,bJQGu2tgcNLeav7we_BZu9sz4ejJjkrJKft,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,9,1,21,yeah I see,MpfyeqPHi6LGanyZE,/experiment/tangram_B.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
335,nAr8S3HXW363Wk6CQ,21,bJQGu2tgcNLeav7we_BZu9sz4ejJjkrJKft,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,9,1,21,now,MpfyeqPHi6LGanyZE,/experiment/tangram_B.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
336,nAr8S3HXW363Wk6CQ,21,bJQGu2tgcNLeav7we_BZu9sz4ejJjkrJKft,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,9,1,21,he's waiting for a hug indeed,MpfyeqPHi6LGanyZE,/experiment/tangram_B.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
337,nAr8S3HXW363Wk6CQ,21,bJQGu2tgcNLeav7we_BZu9sz4ejJjkrJKft,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,9,1,21,i'm sending a virtual hug though,XDYMpEW48uEDY2AKT,/experiment/tangram_B.png,listener,2,MpfyeqPHi6LGanyZE,TRUE
338,nAr8S3HXW363Wk6CQ,21,bJQGu2tgcNLeav7we_BZu9sz4ejJjkrJKft,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,9,1,21,<3,MpfyeqPHi6LGanyZE,/experiment/tangram_B.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
339,avYJh8rPKZsokzsFS,22,n4TajtjmCATt4px4Z_ij4LKGWNWHDt5o9aX,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,10,1,22,one leg,MpfyeqPHi6LGanyZE,/experiment/tangram_I.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
340,avYJh8rPKZsokzsFS,22,n4TajtjmCATt4px4Z_ij4LKGWNWHDt5o9aX,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,10,1,22,standing on one leg,MpfyeqPHi6LGanyZE,/experiment/tangram_I.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
341,avYJh8rPKZsokzsFS,22,n4TajtjmCATt4px4Z_ij4LKGWNWHDt5o9aX,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,10,1,22,one leg to the right,MpfyeqPHi6LGanyZE,/experiment/tangram_I.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
342,avYJh8rPKZsokzsFS,22,n4TajtjmCATt4px4Z_ij4LKGWNWHDt5o9aX,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,10,1,22,figure skater?,XDYMpEW48uEDY2AKT,/experiment/tangram_I.png,listener,2,MpfyeqPHi6LGanyZE,TRUE
343,avYJh8rPKZsokzsFS,22,n4TajtjmCATt4px4Z_ij4LKGWNWHDt5o9aX,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,10,1,22,he's balancing,MpfyeqPHi6LGanyZE,/experiment/tangram_I.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
344,avYJh8rPKZsokzsFS,22,n4TajtjmCATt4px4Z_ij4LKGWNWHDt5o9aX,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,10,1,22,yeah,MpfyeqPHi6LGanyZE,/experiment/tangram_I.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
345,xXyrZXZGdZkaqaDLa,23,hGyXqdb3HZefefmKs_CTr7TYG7nztMyNrez,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,11,1,23,he's pleading for something,MpfyeqPHi6LGanyZE,/experiment/tangram_G.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
346,xXyrZXZGdZkaqaDLa,23,hGyXqdb3HZefefmKs_CTr7TYG7nztMyNrez,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,11,1,23,laying down,MpfyeqPHi6LGanyZE,/experiment/tangram_G.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
347,xXyrZXZGdZkaqaDLa,23,hGyXqdb3HZefefmKs_CTr7TYG7nztMyNrez,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,11,1,23,one hand right down,MpfyeqPHi6LGanyZE,/experiment/tangram_G.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
348,xXyrZXZGdZkaqaDLa,23,hGyXqdb3HZefefmKs_CTr7TYG7nztMyNrez,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,11,1,23,one hand right up,MpfyeqPHi6LGanyZE,/experiment/tangram_G.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
349,xXyrZXZGdZkaqaDLa,23,hGyXqdb3HZefefmKs_CTr7TYG7nztMyNrez,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,11,1,23,head tilted to the left,MpfyeqPHi6LGanyZE,/experiment/tangram_G.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
350,xXyrZXZGdZkaqaDLa,23,hGyXqdb3HZefefmKs_CTr7TYG7nztMyNrez,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,11,1,23,and back,MpfyeqPHi6LGanyZE,/experiment/tangram_G.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
351,xXyrZXZGdZkaqaDLa,23,hGyXqdb3HZefefmKs_CTr7TYG7nztMyNrez,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,11,1,23,he's back must hurt,MpfyeqPHi6LGanyZE,/experiment/tangram_G.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
352,xXyrZXZGdZkaqaDLa,23,hGyXqdb3HZefefmKs_CTr7TYG7nztMyNrez,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,11,1,23,his*,MpfyeqPHi6LGanyZE,/experiment/tangram_G.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
353,xXyrZXZGdZkaqaDLa,23,hGyXqdb3HZefefmKs_CTr7TYG7nztMyNrez,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,11,1,23,like he just stumbled?,XDYMpEW48uEDY2AKT,/experiment/tangram_G.png,listener,2,MpfyeqPHi6LGanyZE,TRUE
354,xXyrZXZGdZkaqaDLa,23,hGyXqdb3HZefefmKs_CTr7TYG7nztMyNrez,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,11,1,23,yeah,MpfyeqPHi6LGanyZE,/experiment/tangram_G.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
355,xXyrZXZGdZkaqaDLa,23,hGyXqdb3HZefefmKs_CTr7TYG7nztMyNrez,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,11,1,23,and felling on the ground?,XDYMpEW48uEDY2AKT,/experiment/tangram_G.png,listener,2,MpfyeqPHi6LGanyZE,TRUE
356,RkyeEuQH3HZX3MEaj,24,pAAd3vB52YgrQ5sKz_ahgJDnKv5s9imoNtz,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,0,2,24,he stumbled,MpfyeqPHi6LGanyZE,/experiment/tangram_G.png,speaker,1,MpfyeqPHi6LGanyZE,TRUE
357,RkyeEuQH3HZX3MEaj,24,pAAd3vB52YgrQ5sKz_ahgJDnKv5s9imoNtz,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,0,2,24,again...,MpfyeqPHi6LGanyZE,/experiment/tangram_G.png,speaker,1,MpfyeqPHi6LGanyZE,TRUE
358,RkyeEuQH3HZX3MEaj,24,pAAd3vB52YgrQ5sKz_ahgJDnKv5s9imoNtz,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,0,2,24,i kinda enjoy it know,XDYMpEW48uEDY2AKT,/experiment/tangram_G.png,listener,1,MpfyeqPHi6LGanyZE,TRUE
359,RkyeEuQH3HZX3MEaj,24,pAAd3vB52YgrQ5sKz_ahgJDnKv5s9imoNtz,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,0,2,24,same,MpfyeqPHi6LGanyZE,/experiment/tangram_G.png,speaker,1,MpfyeqPHi6LGanyZE,TRUE
360,RkyeEuQH3HZX3MEaj,24,pAAd3vB52YgrQ5sKz_ahgJDnKv5s9imoNtz,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,0,2,24,Lets give names to all the ones that we know already,zsCocJ4gY757WdtRm,/experiment/tangram_G.png,listener,1,MpfyeqPHi6LGanyZE,TRUE
361,RkyeEuQH3HZX3MEaj,24,pAAd3vB52YgrQ5sKz_ahgJDnKv5s9imoNtz,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,0,2,24,great idea,XDYMpEW48uEDY2AKT,/experiment/tangram_G.png,listener,1,MpfyeqPHi6LGanyZE,TRUE
362,RkyeEuQH3HZX3MEaj,24,pAAd3vB52YgrQ5sKz_ahgJDnKv5s9imoNtz,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,0,2,24,I dont really know this one though,zsCocJ4gY757WdtRm,/experiment/tangram_G.png,listener,1,MpfyeqPHi6LGanyZE,TRUE
363,RkyeEuQH3HZX3MEaj,24,pAAd3vB52YgrQ5sKz_ahgJDnKv5s9imoNtz,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,0,2,24,I don't think we were supposed to tho,MpfyeqPHi6LGanyZE,/experiment/tangram_G.png,speaker,1,MpfyeqPHi6LGanyZE,TRUE
364,RkyeEuQH3HZX3MEaj,24,pAAd3vB52YgrQ5sKz_ahgJDnKv5s9imoNtz,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,0,2,24,Ah okay,zsCocJ4gY757WdtRm,/experiment/tangram_G.png,listener,1,MpfyeqPHi6LGanyZE,TRUE
365,RkyeEuQH3HZX3MEaj,24,pAAd3vB52YgrQ5sKz_ahgJDnKv5s9imoNtz,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,0,2,24,it's the one laying down,MpfyeqPHi6LGanyZE,/experiment/tangram_G.png,speaker,1,MpfyeqPHi6LGanyZE,TRUE
366,RkyeEuQH3HZX3MEaj,24,pAAd3vB52YgrQ5sKz_ahgJDnKv5s9imoNtz,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,0,2,24,one hand right down,MpfyeqPHi6LGanyZE,/experiment/tangram_G.png,speaker,1,MpfyeqPHi6LGanyZE,TRUE
367,RkyeEuQH3HZX3MEaj,24,pAAd3vB52YgrQ5sKz_ahgJDnKv5s9imoNtz,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,0,2,24,the one which is about to fell on the floor,XDYMpEW48uEDY2AKT,/experiment/tangram_G.png,listener,1,MpfyeqPHi6LGanyZE,TRUE
368,RkyeEuQH3HZX3MEaj,24,pAAd3vB52YgrQ5sKz_ahgJDnKv5s9imoNtz,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,0,2,24,one hand right up,MpfyeqPHi6LGanyZE,/experiment/tangram_G.png,speaker,1,MpfyeqPHi6LGanyZE,TRUE
369,RkyeEuQH3HZX3MEaj,24,pAAd3vB52YgrQ5sKz_ahgJDnKv5s9imoNtz,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,0,2,24,yeah,MpfyeqPHi6LGanyZE,/experiment/tangram_G.png,speaker,1,MpfyeqPHi6LGanyZE,TRUE
370,ZfkrckJjqtbqhdEv3,25,fEcBoH9ScdzY8BFJk_A2qRQ5rasje9Spkqn,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,1,2,25,drowning one,MpfyeqPHi6LGanyZE,/experiment/tangram_C.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
371,ZfkrckJjqtbqhdEv3,25,fEcBoH9ScdzY8BFJk_A2qRQ5rasje9Spkqn,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,1,2,25,he's screaming,MpfyeqPHi6LGanyZE,/experiment/tangram_C.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
372,ZfkrckJjqtbqhdEv3,25,fEcBoH9ScdzY8BFJk_A2qRQ5rasje9Spkqn,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,1,2,25,but Repi,XDYMpEW48uEDY2AKT,/experiment/tangram_C.png,listener,2,MpfyeqPHi6LGanyZE,TRUE
373,ZfkrckJjqtbqhdEv3,25,fEcBoH9ScdzY8BFJk_A2qRQ5rasje9Spkqn,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,1,2,25,hands up to the sky,MpfyeqPHi6LGanyZE,/experiment/tangram_C.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
374,ZfkrckJjqtbqhdEv3,25,fEcBoH9ScdzY8BFJk_A2qRQ5rasje9Spkqn,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,1,2,25,tilted to the left,MpfyeqPHi6LGanyZE,/experiment/tangram_C.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
375,ZfkrckJjqtbqhdEv3,25,fEcBoH9ScdzY8BFJk_A2qRQ5rasje9Spkqn,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,1,2,25,why you are the only one who is the speaker,XDYMpEW48uEDY2AKT,/experiment/tangram_C.png,listener,2,MpfyeqPHi6LGanyZE,TRUE
376,kKDDgFaQEq8P8koFJ,26,M2Mdm9TqhYSZeZmqb_Tma8K9kxgn85JAaDQ,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,2,2,26,I think it's supposed to be like tha,MpfyeqPHi6LGanyZE,/experiment/tangram_D.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
377,kKDDgFaQEq8P8koFJ,26,M2Mdm9TqhYSZeZmqb_Tma8K9kxgn85JAaDQ,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,2,2,26,t,MpfyeqPHi6LGanyZE,/experiment/tangram_D.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
378,kKDDgFaQEq8P8koFJ,26,M2Mdm9TqhYSZeZmqb_Tma8K9kxgn85JAaDQ,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,2,2,26,standing one,MpfyeqPHi6LGanyZE,/experiment/tangram_D.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
379,kKDDgFaQEq8P8koFJ,26,M2Mdm9TqhYSZeZmqb_Tma8K9kxgn85JAaDQ,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,2,2,26,facing left,MpfyeqPHi6LGanyZE,/experiment/tangram_D.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
380,kKDDgFaQEq8P8koFJ,26,M2Mdm9TqhYSZeZmqb_Tma8K9kxgn85JAaDQ,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,2,2,26,asking for money,XDYMpEW48uEDY2AKT,/experiment/tangram_D.png,listener,2,MpfyeqPHi6LGanyZE,TRUE
381,kKDDgFaQEq8P8koFJ,26,M2Mdm9TqhYSZeZmqb_Tma8K9kxgn85JAaDQ,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,2,2,26,asking for $,MpfyeqPHi6LGanyZE,/experiment/tangram_D.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
382,kKDDgFaQEq8P8koFJ,26,M2Mdm9TqhYSZeZmqb_Tma8K9kxgn85JAaDQ,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,2,2,26,yeaaah,MpfyeqPHi6LGanyZE,/experiment/tangram_D.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
383,kKDDgFaQEq8P8koFJ,26,M2Mdm9TqhYSZeZmqb_Tma8K9kxgn85JAaDQ,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,2,2,26,got it,zsCocJ4gY757WdtRm,/experiment/tangram_D.png,listener,2,MpfyeqPHi6LGanyZE,TRUE
384,kKDDgFaQEq8P8koFJ,26,M2Mdm9TqhYSZeZmqb_Tma8K9kxgn85JAaDQ,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,2,2,26,;),XDYMpEW48uEDY2AKT,/experiment/tangram_D.png,listener,2,MpfyeqPHi6LGanyZE,TRUE
385,kKDDgFaQEq8P8koFJ,26,M2Mdm9TqhYSZeZmqb_Tma8K9kxgn85JAaDQ,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,2,2,26,;],MpfyeqPHi6LGanyZE,/experiment/tangram_D.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
386,TtgL9aBXLvX4Wuh6f,27,dpKhbF4igMhNkRjNZ_onood57qEFog5BSTT,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,3,2,27,the simple ones,MpfyeqPHi6LGanyZE,/experiment/tangram_H.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
387,TtgL9aBXLvX4Wuh6f,27,dpKhbF4igMhNkRjNZ_onood57qEFog5BSTT,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,3,2,27,small triangle bottom right,MpfyeqPHi6LGanyZE,/experiment/tangram_H.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
388,TtgL9aBXLvX4Wuh6f,27,dpKhbF4igMhNkRjNZ_onood57qEFog5BSTT,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,3,2,27,potato looking guy,MpfyeqPHi6LGanyZE,/experiment/tangram_H.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
389,TtgL9aBXLvX4Wuh6f,27,dpKhbF4igMhNkRjNZ_onood57qEFog5BSTT,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,3,2,27,i like that name,XDYMpEW48uEDY2AKT,/experiment/tangram_H.png,listener,2,MpfyeqPHi6LGanyZE,TRUE
390,TtgL9aBXLvX4Wuh6f,27,dpKhbF4igMhNkRjNZ_onood57qEFog5BSTT,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,3,2,27,yeah,MpfyeqPHi6LGanyZE,/experiment/tangram_H.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
391,TtgL9aBXLvX4Wuh6f,27,dpKhbF4igMhNkRjNZ_onood57qEFog5BSTT,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,3,2,27,the second one will be,MpfyeqPHi6LGanyZE,/experiment/tangram_H.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
392,TtgL9aBXLvX4Wuh6f,27,dpKhbF4igMhNkRjNZ_onood57qEFog5BSTT,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,3,2,27,hmm,MpfyeqPHi6LGanyZE,/experiment/tangram_H.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
393,4qH5R7csb5fdr6fZ2,28,aqFo6ioCkDTypG8uR_3zBFqigCgoZBwSuC2,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,4,2,28,now it's the dancer,MpfyeqPHi6LGanyZE,/experiment/tangram_A.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
394,4qH5R7csb5fdr6fZ2,28,aqFo6ioCkDTypG8uR_3zBFqigCgoZBwSuC2,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,4,2,28,leg up to the left,MpfyeqPHi6LGanyZE,/experiment/tangram_A.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
395,4qH5R7csb5fdr6fZ2,28,aqFo6ioCkDTypG8uR_3zBFqigCgoZBwSuC2,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,4,2,28,arrow hands,MpfyeqPHi6LGanyZE,/experiment/tangram_A.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
396,4qH5R7csb5fdr6fZ2,28,aqFo6ioCkDTypG8uR_3zBFqigCgoZBwSuC2,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,4,2,28,breaking his neck,XDYMpEW48uEDY2AKT,/experiment/tangram_A.png,listener,2,MpfyeqPHi6LGanyZE,TRUE
397,4qH5R7csb5fdr6fZ2,28,aqFo6ioCkDTypG8uR_3zBFqigCgoZBwSuC2,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,4,2,28,yeah,MpfyeqPHi6LGanyZE,/experiment/tangram_A.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
398,4qH5R7csb5fdr6fZ2,28,aqFo6ioCkDTypG8uR_3zBFqigCgoZBwSuC2,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,4,2,28,neck breaker,MpfyeqPHi6LGanyZE,/experiment/tangram_A.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
399,4qH5R7csb5fdr6fZ2,28,aqFo6ioCkDTypG8uR_3zBFqigCgoZBwSuC2,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,4,2,28,he is pretty cool,XDYMpEW48uEDY2AKT,/experiment/tangram_A.png,listener,2,MpfyeqPHi6LGanyZE,TRUE
400,4qH5R7csb5fdr6fZ2,28,aqFo6ioCkDTypG8uR_3zBFqigCgoZBwSuC2,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,4,2,28,yeah,MpfyeqPHi6LGanyZE,/experiment/tangram_A.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
401,4qH5R7csb5fdr6fZ2,28,aqFo6ioCkDTypG8uR_3zBFqigCgoZBwSuC2,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,4,2,28,facing?,zsCocJ4gY757WdtRm,/experiment/tangram_A.png,listener,2,MpfyeqPHi6LGanyZE,TRUE
402,4qH5R7csb5fdr6fZ2,28,aqFo6ioCkDTypG8uR_3zBFqigCgoZBwSuC2,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,4,2,28,left,XDYMpEW48uEDY2AKT,/experiment/tangram_A.png,listener,2,MpfyeqPHi6LGanyZE,TRUE
403,4qH5R7csb5fdr6fZ2,28,aqFo6ioCkDTypG8uR_3zBFqigCgoZBwSuC2,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,4,2,28,pr up,XDYMpEW48uEDY2AKT,/experiment/tangram_A.png,listener,2,MpfyeqPHi6LGanyZE,TRUE
404,BuayomEDsksuaZD59,29,4WkqycEvNa9yZByJH_KcKnGJuGQq4S2XtwX,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,5,2,29,the squat kneel,MpfyeqPHi6LGanyZE,/experiment/tangram_L.png,speaker,1,MpfyeqPHi6LGanyZE,TRUE
405,BuayomEDsksuaZD59,29,4WkqycEvNa9yZByJH_KcKnGJuGQq4S2XtwX,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,5,2,29,the monk,XDYMpEW48uEDY2AKT,/experiment/tangram_L.png,listener,1,MpfyeqPHi6LGanyZE,TRUE
406,BuayomEDsksuaZD59,29,4WkqycEvNa9yZByJH_KcKnGJuGQq4S2XtwX,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,5,2,29,feet are connected to the ground,MpfyeqPHi6LGanyZE,/experiment/tangram_L.png,speaker,1,MpfyeqPHi6LGanyZE,TRUE
